ortholog group	Spesies#sequence_id
OG11144	Aralyr#AL8G36920.t1, Aratha#AT5G60310.1, Capgra#Cagra.2519s0005.1, Caprub#Carubv10026008m
OG11146	Branig#BniB040685_PA, Braole#Bol017230, Brarap#BraA10000227, Rapsat#Rsa1.0_04371.1_g00005.1, Sisiri#SI_scaffold1992_26
OG11154	Aralyr#AL5G23980.t1, Aratha#AT3G45420.1, Branig#BniB008179_PA, Brarap#BraA09001111, Capgra#Cagra.8372s0009.1, Caprub#Carubv10018920m, Carhir#CARHR150310.1, Rapsat#Rsa1.0_01160.1_g00002.1, Schpar#Tp5g15940, Sisiri#SI_scaffold625_5, Thlarv#Ta26394
OG11163	Aetara#AA_scaffold6653_12, Aralyr#AL4G23780.t1, Carhir#CARHR122480.1, Leaala#LA_scaffold1621_3
OG11172	Aralyr#AL6G50680.t1, Aratha#AT4G02420.1, Camsat#Csa02g005660.1, Capgra#Cagra.0635s0043.1, Caprub#Carubv10000390m
OG11177	Branig#BniB032290_PA, Braole#Bol030667, Brarap#BraA03002951, Rapsat#Rsa1.0_00603.1_g00003.1
OG11182	Branig#BniB012275_PA, Braole#Bol025579, Brarap#BraA05004439, Rapsat#Rsa1.0_02086.1_g00005.1
OG11183	Branig#BniB028197_PA, Brarap#BraA03001982, Rapsat#Rsa1.0_06218.1_g00001.1_TE, Thlarv#Ta02143
OG11188	Branig#BniB037163_PA, Brarap#BraA07002684, Schpar#Tp5g25230, Sisiri#SI_scaffold1667_4
OG11192	Branig#BniB007047_PA, Brarap#BraA04000231, Rapsat#Rsa1.0_00645.1_g00018.1, Sisiri#SI_scaffold2478_24
OG11194	Araalp#KFK35186.1, Branig#BniB007305_PA, Rapsat#Rsa1.0_03861.1_g00005.1, Thlarv#Ta15034
OG11195	Branig#BniB049047_PA, Brarap#BraA05002155, Rapsat#Rsa1.0_02420.1_g00002.1, Schpar#Tp5g03460, Sisiri#SI_scaffold2478_22
OG11201	Aratha#AT2G43700.1, Branig#BniB013644_PA, Braole#Bol029475, Brarap#BraA03002334, Carhir#CARHR138890.1, Rapsat#Rsa1.0_00637.1_g00003.1
OG11216	Branig#BniB023387_PA, Braole#Bol024664, Brarap#BraA02000356, Rapsat#Rsa1.0_00893.1_g00004.1
OG11220	Brarap#BraA08005052, Capgra#Cagra.0917s0026.1, Caprub#Carubv10027807m, Thlarv#Ta02533
OG11234	Aetara#AA_scaffold107_7, Caprub#Carubv10024900m, Carhir#CARHR289940.1, Rapsat#Rsa1.0_00244.1_g00009.1
OG11279	Aralyr#AL4G46700.t1, Aratha#AT2G47150.1, Branig#BniB038669_PA, Braole#Bol029610, Capgra#Cagra.16630s0001.1, Carhir#CARHR142530.1, Rapsat#Rsa1.0_01054.1_g00006.1
OG11281	Aetara#AA_scaffold5725_19, Araalp#KFK37464.1, Aralyr#AL4G46690.t1, Aratha#AT2G47140.1, Branig#BniB027551_PA, Brarap#BraA05005202, Camsat#Csa05g002020.1, Capgra#Cagra.16630s0002.1, Caprub#Carubv10023080m, Carhir#CARHR142520.1, Eutsal#Thhalv10001593m, Leaala#LA_scaffold505_27, Rapsat#Rsa1.0_00064.1_g00039.1, Schpar#Tp4g29120, Sisiri#SI_scaffold1717_253
OG11285	Branig#BniB025354_PA, Braole#Bol042835, Brarap#BraA06005645, Eutsal#Thhalv10004680m, Rapsat#Rsa1.0_01883.1_g00001.1, Sisiri#SI_scaffold27_51
OG11291	Branig#BniB013570_PA, Braole#Bol041753, Brarap#BraA07000725, Rapsat#Rsa1.0_05165.1_g00003.1
OG1129	Capgra#Cagra.3308s0001.1, Leaala#LA_scaffold87_3, Rapsat#Rsa1.0_02080.1_g00008.1_TE, Sisiri#SI_scaffold773_23
OG11315	Aralyr#AL4G23880.t1, Aratha#AT2G29330.1, Camsat#Csa05g034910.1, Capgra#Cagra.7760s0001.1
OG11324	Branig#BniB021743_PA, Braole#Bol033282, Brarap#BraA04002294, Rapsat#Rsa1.0_04981.1_g00002.1
OG11327	Branig#BniB021734_PA, Braole#Bol033275, Brarap#BraA04002282, Rapsat#Rsa1.0_00159.1_g00047.1
OG11336	Araalp#KFK43068.1, Aralyr#AL1G17600.t1, Aratha#AT1G07450.1, Branig#BniB035889_PA, Brarap#BraA09000309, Carhir#CARHR007190.1, Eutsal#Thhalv10009420m, Leaala#LA_scaffold573_30, Rapsat#Rsa1.0_03229.1_g00003.1, Schpar#Tp1g06180, Sisiri#SI_scaffold2746_212, Thlarv#Ta12801
OG11366	Branig#BniB034645_PA, Braole#Bol041457, Brarap#BraA09001212, Sisiri#SI_scaffold2304_6
OG11368	Braole#Bol012457, Brarap#BraA06004842, Rapsat#Rsa1.0_00626.1_g00006.1, Schpar#Tp3g31300
OG11372	Branig#BniB010618_PA, Braole#Bol010266, Brarap#BraA05003521, Rapsat#Rsa1.0_01203.1_g00006.1
OG11381	Branig#BniB000257_PA, Braole#Bol004988, Brarap#BraA03005550, Rapsat#Rsa1.0_00786.1_g00006.1, Schpar#Tp5g10580
OG11382	Branig#BniB030098_PA, Brarap#BraA03004328, Rapsat#Rsa1.0_13346.1_g00001.1, Sisiri#SI_scaffold887_24
OG11384	Branig#BniB036404_PA, Braole#Bol015680, Brarap#BraA06000858, Rapsat#Rsa1.0_00106.1_g00016.1, Sisiri#SI_scaffold1058_6
OG11386	Branig#BniB048663_PA, Brarap#BraA06003627, Eutsal#Thhalv10027652m, Rapsat#Rsa1.0_00495.1_g00009.1
OG11396	Branig#BniB045672_PA, Braole#Bol036264, Brarap#BraA09002047, Rapsat#Rsa1.0_00056.1_g00036.1
OG11397	Braole#Bol017060, Rapsat#Rsa1.0_00576.1_g00018.1, Schpar#Tp2g24210, Sisiri#SI_scaffold1547_112
OG11399	Branig#BniB000348_PA, Braole#Bol017061, Brarap#BraA03005224, Rapsat#Rsa1.0_00576.1_g00019.1
OG11410	Camsat#Csa17g015690.1, Carhir#CARHR179000.1, Rapsat#Rsa1.0_00740.1_g00008.1, Sisiri#SI_scaffold1384_340, Thlarv#Ta09455
OG11413	Aralyr#AL2G23080.t1, Aratha#AT1G65790.1, Camsat#Csa07g029710.1, Capgra#Cagra.7477s0001.1, Caprub#Carubv10019903m
OG11427	Araalp#KFK32972.1, Aralyr#AL4G15270.t1, Aratha#AT2G24620.1, Branig#BniB046967_PA, Eutsal#Thhalv10028322m, Sisiri#SI_scaffold1847_31, Thlarv#Ta15568
OG11431	Aralyr#AL5G10910.t1, Aratha#AT2G01780.1, Branig#BniB016724_PA, Braole#Bol037685, Thlarv#Ta24269
OG11433	Eutsal#Thhalv10029461m, Rapsat#Rsa1.0_00272.1_g00001.1, Sisiri#SI_scaffold2281_26, Thlarv#Ta09797
OG11439	Branig#BniB008900_PA, Brarap#BraA05003212, Rapsat#Rsa1.0_00628.1_g00003.1, Schpar#Tp3g14380, Sisiri#SI_scaffold744_139
OG11440	Branig#BniB039398_PA, Braole#Bol042396, Brarap#BraA03004506, Rapsat#Rsa1.0_68614.1_g00001.1_partial, Sisiri#SI_scaffold741_12, Thlarv#Ta16704
OG11445	Branig#BniB002254_PA, Braole#Bol042328, Brarap#BraA03006348, Schpar#Tp7g25210
OG11446	Branig#BniB018369_PA, Braole#Bol013055, Brarap#BraA10000801, Rapsat#Rsa1.0_03364.1_g00002.1, Thlarv#Ta19513
OG11456	Branig#BniB022351_PA, Braole#Bol013759, Brarap#BraA01001958, Rapsat#Rsa1.0_03247.1_g00004.1
OG11462	Branig#BniB009685_PA, Brarap#BraA06002649, Rapsat#Rsa1.0_03862.1_g00002.1, Schpar#Tp1g09980, Sisiri#SI_scaffold1384_314
OG11469	Branig#BniB034019_PA, Brarap#BraA03001882, Eutsal#Thhalv10017759m, Thlarv#Ta09489
OG11470	Branig#BniB044810_PA, Brarap#BraA08005430, Rapsat#Rsa1.0_01758.1_g00001.1, Schpar#Tp1g09950, Sisiri#SI_scaffold1384_310, Thlarv#Ta09491
OG11476	Branig#BniB038836_PA, Braole#Bol026525, Brarap#BraA04002065, Rapsat#Rsa1.0_01560.1_g00002.1
OG11479	Araalp#KFK40716.1, Aralyr#AL2G14960.t1, Aratha#AT1G61370.1, Branig#BniB011155_PA, Braole#Bol030341, Carhir#CARHR051240.1, Eutsal#Thhalv10023284m, Leaala#LA_scaffold1080_7, Schpar#Tp2g03130, Sisiri#SI_scaffold1740_7, Thlarv#Ta22664
OG11481	Branig#BniB022340_PA, Braole#Bol013747, Brarap#BraA01001932, Rapsat#Rsa1.0_00185.1_g00006.1
OG11482	Branig#BniB011153_PA, Brarap#BraA08000090, Rapsat#Rsa1.0_00039.1_g00035.1_TE, Schpar#Tp2g03120, Sisiri#SI_scaffold1740_9
OG11485	Aratha#AT1G61390.1, Branig#BniB011152_PA, Braole#Bol030342, Brarap#BraA08000089, Capgra#Cagra.0004s0024.1, Caprub#Carubv10022394m, Carhir#CARHR051140.1, Eutsal#Thhalv10023295m, Rapsat#Rsa1.0_00039.1_g00034.1, Schpar#Tp2g03110
OG11490	Aralyr#AL2G14820.t1, Aratha#AT1G61490.1, Camsat#Csa07g062620.1, Capgra#Cagra.0004s0019.1, Caprub#Carubv10019815m
OG11499	Branig#BniB011151_PA, Braole#Bol030343, Brarap#BraA08000086, Rapsat#Rsa1.0_00039.1_g00033.1, Schpar#Tp2g03090, Sisiri#SI_scaffold3077_5, Thlarv#Ta12317
OG11500	Branig#BniB022337_PA, Braole#Bol013748, Brarap#BraA01001933, Rapsat#Rsa1.0_01610.1_g00006.1, Sisiri#SI_C227937_3
OG11502	Aratha#AT1G61500.3, Branig#BniB011149_PA, Braole#Bol030346, Brarap#BraA08000081, Camsat#Csa07g062630.1, Thlarv#Ta12319
OG11503	Branig#BniB022336_PA, Brarap#BraA01001942, Rapsat#Rsa1.0_01610.1_g00003.1, Sisiri#SI_scaffold3077_3
OG11562	Branig#BniB031789_PA, Brarap#BraA06002305, Rapsat#Rsa1.0_00380.1_g00019.1_TE, Sisiri#SI_scaffold1491_56
OG11605	Aetara#AA_scaffold2957_39, Aralyr#AL1G48370.t1, Aratha#AT1G33920.1, Carhir#CARHR033320.1, Thlarv#Ta22744
OG11607	Branig#BniB037507_PA, Brarap#BraA01001056, Rapsat#Rsa1.0_00049.1_g00026.1, Schpar#Tp7g18340, Sisiri#SI_scaffold930_200
OG11612	Branig#BniB029369_PA, Braole#Bol032037, Brarap#BraA09004386, Eutsal#Thhalv10001121m
OG11619	Aralyr#AL8G13710.t1, Carhir#CARHR176990.1, Leaala#LA_C51231_1, Thlarv#Ta14247
OG11631	Aratha#AT5G44910.1, Branig#BniB022189_PA, Carhir#CARHR177920.1, Eutsal#Thhalv10001122m, Rapsat#Rsa1.0_16092.1_g00001.1, Schpar#Tp2g09730, Sisiri#SI_scaffold3027_6, Thlarv#Ta24472
OG11634	Aratha#AT5G44920.1, Branig#BniB028821_PA, Schpar#Tp2g09740, Sisiri#SI_scaffold3027_5
OG11640	Branig#BniB028751_PA, Brarap#BraA02002194, Rapsat#Rsa1.0_00259.1_g00009.1, Thlarv#Ta06618
OG11642	Branig#BniB043293_PA, Brarap#BraA06002234, Rapsat#Rsa1.0_00065.1_g00034.1, Sisiri#SI_scaffold2605_16
OG11661	Aralyr#AL1G67300.t1, Aratha#AT1G57670.1, Carhir#CARHR054510.1, Eutsal#Thhalv10024109m
OG11662	Aratha#AT4G23515.1, Camsat#Csa11g022410.1, Capgra#Cagra.1226s0006.1, Caprub#Carubv10006966m
OG11669	Aralyr#AL7G47880.t1, Branig#BniB029383_PA, Rapsat#Rsa1.0_00002.1_g00074.1, Thlarv#Ta08664
OG11678	Branig#BniB038252_PA, Braole#Bol031092, Brarap#BraA08004749, Capgra#Cagra.15322s0005.1, Rapsat#Rsa1.0_02382.1_g00001.1, Schpar#Tp1g21610, Thlarv#Ta13050
OG11689	Araalp#KFK30601.1, Caprub#Carubv10007024m, Carhir#CARHR263770.1, Thlarv#Ta20354
OG11787	Branig#BniB000721_PA, Braole#Bol017086, Brarap#BraA03005173, Leaala#LA_scaffold1544_6, Rapsat#Rsa1.0_00302.1_g00012.1, Sisiri#SI_scaffold1547_138
OG11788	Branig#BniB003266_PA, Braole#Bol020637, Brarap#BraA02003120, Eutsal#Thhalv10003923m, Rapsat#Rsa1.0_00718.1_g00018.1, Thlarv#Ta01774
OG11799	Branig#BniB031017_PA, Braole#Bol025958, Brarap#BraA03001169, Rapsat#Rsa1.0_05173.1_g00003.1
OG11811	Aralyr#AL1G67500.t1, Aratha#AT1G57750.1, Camsat#Csa05g065900.1, Capgra#Cagra.3136s0001.1, Caprub#Carubv10022270m
OG11812	Branig#BniB011232_PA, Braole#Bol016303, Brarap#BraA08000684, Rapsat#Rsa1.0_01242.1_g00010.1
OG11828	Braole#Bol018558, Brarap#BraA06006267, Rapsat#Rsa1.0_01828.1_g00005.1, Sisiri#SI_scaffold2073_70
OG11855	Branig#BniB012139_PA, Braole#Bol030189, Brarap#BraA05004700, Rapsat#Rsa1.0_01526.1_g00005.1
OG11856	Branig#BniB048884_PA, Braole#Bol029552, Brarap#BraA03002415, Rapsat#Rsa1.0_02981.1_g00004.1
OG11870	Branig#BniB004548_PA, Braole#Bol019379, Brarap#BraA06004536, Rapsat#Rsa1.0_01492.1_g00010.1, Sisiri#SI_scaffold1910_130
OG11872	Branig#BniB047003_PA, Brarap#BraA02003265, Rapsat#Rsa1.0_04039.1_g00004.1, Schpar#Tp2g26530
OG11881	Brarap#BraA02001235, Eutsal#Thhalv10013918m, Rapsat#Rsa1.0_01902.1_g00005.1, Thlarv#Ta17169
OG11940	Aralyr#AL1G15400.t1, Aratha#AT1G05550.3, Camsat#Csa17g008900.1, Capgra#Cagra.1671s0181.1, Caprub#Carubv10012442m
OG11961	Aralyr#AL8G12350.t1, Aratha#AT5G46140.1, Carhir#CARHR175710.1, Eutsal#Thhalv10001157m
OG11975	Branig#BniB001357_PA, Braole#Bol044044, Brarap#BraA08002086, Rapsat#Rsa1.0_01182.1_g00023.1
OG11976	Branig#BniB023667_PA, Braole#Bol024474, Brarap#BraA02000174, Rapsat#Rsa1.0_57863.1_g00001.1_partial
OG11984	Branig#BniB024605_PA, Braole#Bol032269, Brarap#BraA09001733, Rapsat#Rsa1.0_00568.1_g00011.1
OG11993	Branig#BniB021523_PA, Braole#Bol033258, Brarap#BraA04002264, Rapsat#Rsa1.0_00159.1_g00027.1
OG11997	Branig#BniB016849_PA, Brarap#BraA04002970, Rapsat#Rsa1.0_15352.1_g00001.1_partial, Schpar#Tp4g21950
OG12002	Branig#BniB029906_PA, Brarap#BraA03005149, Rapsat#Rsa1.0_01792.1_g00002.1, Thlarv#Ta05662
OG12006	Branig#BniB019715_PA, Brarap#BraA07001370, Eutsal#Thhalv10006139m, Rapsat#Rsa1.0_33830.1_g00001.1_partial, Schpar#Tp5g02660
OG12009	Branig#BniB022230_PA, Braole#Bol024200, Brarap#BraA06001008, Eutsal#Thhalv10003327m, Rapsat#Rsa1.0_04508.1_g00001.1, Schpar#Tp2g08520, Sisiri#SI_scaffold2644_2, Thlarv#Ta27093
OG12019	Branig#BniB002625_PA, Braole#Bol042385, Brarap#BraA06004161, Rapsat#Rsa1.0_00113.1_g00004.1, Schpar#Tp7g26210
OG12023	Branig#BniB008426_PA, Brarap#BraA07001018, Eutsal#Thhalv10026076m, Rapsat#Rsa1.0_00246.1_g00002.1, Schpar#Tp7g17160
OG12026	Branig#BniB047345_PA, Brarap#BraA01000005, Rapsat#Rsa1.0_00019.1_g00006.1, Sisiri#SI_scaffold2073_172
OG12042	Aetara#AA_scaffold2718_191, Brarap#BraA02000612, Capgra#Cagra.6845s0001.1, Caprub#Carubv10002900m, Carhir#CARHR197760.1, Eutsal#Thhalv10014522m, Schpar#Tp6g28550, Sisiri#SI_scaffold843_271
OG12043	Branig#BniB025441_PA, Braole#Bol043027, Brarap#BraA06005479, Rapsat#Rsa1.0_01941.1_g00006.1, Schpar#Tp2g17960
OG12057	Branig#BniB036288_PA, Braole#Bol025756, Brarap#BraA03003749, Rapsat#Rsa1.0_17350.1_g00001.1_partial, Schpar#Tp3g13620, Sisiri#SI_scaffold744_73
OG12072	Branig#BniB024504_PA, Rapsat#Rsa1.0_01010.1_g00014.1, Schpar#Tp7g34890, Sisiri#SI_scaffold1321_213
OG12074	Branig#BniB011535_PA, Braole#Bol037029, Brarap#BraA08001926, Rapsat#Rsa1.0_01127.1_g00011.1
OG12076	Branig#BniB024292_PA, Braole#Bol045183, Brarap#BraA10001118, Rapsat#Rsa1.0_03062.1_g00002.1, Schpar#Tp1g34270, Thlarv#Ta23251
OG12083	Branig#BniB035346_PA, Braole#Bol031006, Brarap#BraA02002793, Rapsat#Rsa1.0_00320.1_g00003.1
OG12084	Branig#BniB035347_PA, Braole#Bol031009, Brarap#BraA02002784, Rapsat#Rsa1.0_00320.1_g00002.1
OG12086	Branig#BniB040740_PA, Braole#Bol018095, Brarap#BraA05000468, Rapsat#Rsa1.0_07695.1_g00001.1
OG12106	Branig#BniB001090_PA, Braole#Bol023341, Brarap#BraA08005661, Rapsat#Rsa1.0_00009.1_g00004.1
OG12107	Branig#BniB014925_PA, Braole#Bol041049, Brarap#BraA10001306, Rapsat#Rsa1.0_00773.1_g00008.1
OG12110	Branig#BniB017761_PA, Braole#Bol006318, Brarap#BraA06006050, Rapsat#Rsa1.0_00446.1_g00010.1, Sisiri#SI_scaffold1009_24
OG12111	Branig#BniB028850_PA, Braole#Bol022825, Brarap#BraA02002249, Rapsat#Rsa1.0_00189.1_g00015.1
OG12136	Branig#BniB004764_PA, Brarap#BraA09003532, Rapsat#Rsa1.0_02405.1_g00001.1, Schpar#Tp1g25040, Sisiri#SI_scaffold31_19
OG12146	Branig#BniB016487_PA, Braole#Bol021939, Brarap#BraA03004036, Rapsat#Rsa1.0_00702.1_g00003.1
OG12149	Branig#BniB000865_PA, Braole#Bol037199, Brarap#BraA03005662, Eutsal#Thhalv10025521m, Rapsat#Rsa1.0_02236.1_g00004.1, Schpar#Tp7g14700, Sisiri#SI_scaffold190_25
OG12150	Branig#BniB008689_PA, Brarap#BraA07001244, Rapsat#Rsa1.0_00077.1_g00015.1, Thlarv#Ta18540
OG12152	Branig#BniB040163_PA, Braole#Bol028800, Brarap#BraA01000029, Rapsat#Rsa1.0_00019.1_g00023.1
OG12159	Aetara#AA_scaffold4124_27, Branig#BniB005433_PA, Camsat#Csa03g013260.1, Rapsat#Rsa1.0_00736.1_g00006.1
OG12162	Branig#BniB023958_PA, Braole#Bol008941, Brarap#BraA02001046, Rapsat#Rsa1.0_01230.1_g00006.1, Sisiri#SI_scaffold1992_29, Thlarv#Ta05857
OG12173	Branig#BniB019359_PA, Braole#Bol008636, Brarap#BraA07000919, Rapsat#Rsa1.0_01299.1_g00005.1
OG12180	Branig#BniB030011_PA, Braole#Bol025120, Brarap#BraA03004774, Rapsat#Rsa1.0_01134.1_g00016.1
OG12185	Branig#BniB012305_PA, Braole#Bol025528, Brarap#BraA05004396, Rapsat#Rsa1.0_00707.1_g00021.1
OG12187	Araalp#KFK37381.1, Braole#Bol021762, Brarap#BraA04003492, Rapsat#Rsa1.0_00804.1_g00016.1, Sisiri#SI_scaffold1717_142
OG12192	Branig#BniB026673_PA, Braole#Bol045653, Brarap#BraA09002508, Rapsat#Rsa1.0_00471.1_g00002.1, Sisiri#SI_scaffold2315_110
OG12202	Branig#BniB000947_PA, Braole#Bol024402, Brarap#BraA03005840, Rapsat#Rsa1.0_00119.1_g00019.1
OG12204	Branig#BniB037466_PA, Braole#Bol009367, Brarap#BraA01000986, Rapsat#Rsa1.0_15379.1_g00001.1
OG12210	Araalp#KFK33271.1, Branig#BniB040273_PA, Brarap#BraA04001400, Eutsal#Thhalv10028080m, Sisiri#SI_scaffold810_37
OG12213	Branig#BniB007163_PA, Rapsat#Rsa1.0_04001.1_g00003.1, Schpar#Tp7g04210, Sisiri#SI_scaffold810_30
OG12215	Branig#BniB038974_PA, Braole#Bol040193, Brarap#BraA04001049, Eutsal#Thhalv10027876m, Rapsat#Rsa1.0_00781.1_g00002.1, Schpar#Tp7g04230, Sisiri#SI_scaffold810_31, Thlarv#Ta19747
OG12220	Branig#BniB005396_PA, Brarap#BraA09003661, Rapsat#Rsa1.0_00096.1_g00004.1, Schpar#Tp5g35000
OG12221	Branig#BniB034510_PA, Braole#Bol038577, Brarap#BraA07003475, Rapsat#Rsa1.0_01474.1_g00001.1
OG12228	Branig#BniB025881_PA, Braole#Bol009755, Brarap#BraA09000898, Rapsat#Rsa1.0_00298.1_g00010.1
OG12229	Branig#BniB047155_PA, Braole#Bol030819, Brarap#BraA06002089, Rapsat#Rsa1.0_00533.1_g00009.1
OG12233	Branig#BniB042712_PA, Braole#Bol040019, Brarap#BraA07002069, Rapsat#Rsa1.0_00141.1_g00008.1
OG12235	Araalp#KFK30698.1, Aralyr#AL6G51900.t1, Branig#BniB035631_PA, Rapsat#Rsa1.0_00187.1_g00027.1
OG12239	Branig#BniB025269_PA, Braole#Bol042816, Brarap#BraA06005665, Rapsat#Rsa1.0_01465.1_g00001.1
OG12240	Aetara#AA_scaffold1748_173, Branig#BniB035249_PA, Braole#Bol034768, Brarap#BraA01002396, Eutsal#Thhalv10021303m, Rapsat#Rsa1.0_00604.1_g00022.1, Schpar#Tp3g14610
OG12246	Branig#BniB017659_PA, Braole#Bol007900, Brarap#BraA06005942, Rapsat#Rsa1.0_04846.1_g00004.1
OG12247	Branig#BniB028679_PA, Braole#Bol014894, Brarap#BraA05001442, Rapsat#Rsa1.0_00152.1_g00050.1, Sisiri#SI_scaffold1540_45
OG12274	Braole#Bol037699, Brarap#BraA04002800, Eutsal#Thhalv10016912m, Rapsat#Rsa1.0_00490.1_g00004.1, Schpar#Tp4g19140, Sisiri#SI_scaffold822_195, Thlarv#Ta11321
OG12276	Branig#BniB028228_PA, Braole#Bol039723, Brarap#BraA03001930, Rapsat#Rsa1.0_01481.1_g00014.1
OG12279	Branig#BniB042927_PA, Brarap#BraA05001423, Rapsat#Rsa1.0_00488.1_g00001.1, Schpar#Tp1g27830, Sisiri#SI_scaffold1061_4
OG12281	Branig#BniB037447_PA, Braole#Bol009357, Brarap#BraA01000991, Rapsat#Rsa1.0_00107.1_g00045.1, Sisiri#SI_scaffold930_93
OG12283	Branig#BniB017865_PA, Braole#Bol004698, Brarap#BraA06005835, Rapsat#Rsa1.0_15831.1_g00001.1, Sisiri#SI_scaffold2652_31
OG12284	Branig#BniB028939_PA, Brarap#BraA09000069, Rapsat#Rsa1.0_01568.1_g00007.1, Schpar#Tp2g13270
OG12298	Branig#BniB032395_PA, Braole#Bol030618, Brarap#BraA03002906, Rapsat#Rsa1.0_00467.1_g00004.1
OG12310	Branig#BniB016534_PA, Braole#Bol012213, Brarap#BraA10000471, Rapsat#Rsa1.0_04192.1_g00003.1
OG12319	Araalp#KFK27296.1, Branig#BniB017378_PA, Braole#Bol014221, Brarap#BraA02001237
OG12326	Branig#BniB015727_PA, Braole#Bol012996, Brarap#BraA08003756, Rapsat#Rsa1.0_00027.1_g00011.1
OG12332	Brarap#BraA06003882, Carhir#CARHR238190.1, Eutsal#Thhalv10025803m, Leaala#LA_scaffold1839_7, Rapsat#Rsa1.0_00460.1_g00007.1, Schpar#Tp_un0954_001, Sisiri#SI_scaffold2657_19
OG12333	Branig#BniB015726_PA, Braole#Bol012995, Brarap#BraA08003755, Rapsat#Rsa1.0_00027.1_g00013.1
OG12336	Branig#BniB002577_PA, Braole#Bol033655, Brarap#BraA06003881, Rapsat#Rsa1.0_00460.1_g00008.1
OG12337	Branig#BniB015725_PA, Braole#Bol012994, Brarap#BraA08003754, Rapsat#Rsa1.0_00027.1_g00014.1
OG12341	Branig#BniB017377_PA, Braole#Bol014220, Carhir#CARHR271330.1, Rapsat#Rsa1.0_03256.1_g00003.1
OG12355	Branig#BniB035994_PA, Braole#Bol018379, Brarap#BraA09000135, Rapsat#Rsa1.0_00653.1_g00015.1
OG12366	Braole#Bol036576, Brarap#BraA08000385, Rapsat#Rsa1.0_01794.1_g00002.1, Sisiri#SI_scaffold436_11, Thlarv#Ta22483
OG12376	Aralyr#AL4G41010.t1, Capgra#Cagra.0202s0067.1, Caprub#Carubv10024897m, Carhir#CARHR260850.1
OG12384	Aralyr#AL4G40940.t1, Aratha#AT2G42460.1, Camsat#Csa05g009120.1, Capgra#Cagra.0202s0071.1, Caprub#Carubv10025471m, Carhir#CARHR137510.1, Leaala#LA_scaffold744_14
OG12385	Aralyr#AL4G40950.t1, Aratha#AT2G42465.1, Capgra#Cagra.0202s0070.1, Caprub#Carubv10025186m, Carhir#CARHR137520.1
OG12387	Branig#BniB005046_PA, Brarap#BraA04003208, Rapsat#Rsa1.0_02433.1_g00003.1, Schpar#Tp4g24610, Sisiri#SI_scaffold203_48
OG12398	Araalp#KFK34489.1, Braole#Bol004932, Camsat#Csa04g044950.1, Carhir#CARHR104830.1, Rapsat#Rsa1.0_03299.1_g00001.1
OG12402	Braole#Bol004936, Brarap#BraA04000281, Rapsat#Rsa1.0_00265.1_g00008.1, Schpar#Tp5g04440
OG12405	Branig#BniB029782_PA, Braole#Bol044466, Brarap#BraA09002732, Rapsat#Rsa1.0_01675.1_g00009.1
OG12418	Araalp#KFK35043.1, Aralyr#AL5G39900.t1, Aratha#AT3G58200.1, Branig#BniB043571_PA, Capgra#Cagra.0686s0037.1, Caprub#Carubv10018410m, Eutsal#Thhalv10006467m, Thlarv#Ta08016
OG12429	Aralyr#AL5G16150.t1, Camsat#Csa09g011780.1, Capgra#Cagra.4222s0003.1, Caprub#Carubv10018808m
OG12447	Aralyr#AL5G40140.t1, Aratha#AT3G58400.1, Carhir#CARHR168770.1, Leaala#LA_scaffold628_48
OG12493	Aralyr#AL3G41570.t1, Aratha#AT2G17905.1, Camsat#Csa20g081430.1, Capgra#Cagra.3527s0006.1, Sisiri#SI_scaffold2301_37
OG12509	Aetara#AA_scaffold5463_9, Branig#BniB039600_PA, Brarap#BraA08000021, Sisiri#SI_scaffold402_12
OG12515	Camsat#Csa07g056470.1, Capgra#Cagra.11433s0001.1, Schpar#Tp6g08690, Sisiri#SI_scaffold1006_18
OG12553	Branig#BniB040761_PA, Braole#Bol028779, Brarap#BraA05004200, Rapsat#Rsa1.0_01285.1_g00012.1
OG12572	Branig#BniB012404_PA, Brarap#BraA06004336, Carhir#CARHR157950.1, Leaala#LA_scaffold1598_29, Rapsat#Rsa1.0_00130.1_g00016.1, Sisiri#SI_scaffold702_39, Thlarv#Ta16207
OG12588	Branig#BniB049483_PA, Braole#Bol012575, Brarap#BraA07002352, Rapsat#Rsa1.0_01334.1_g00004.1
OG12593	Branig#BniB016830_PA, Braole#Bol025395, Brarap#BraA04003032, Rapsat#Rsa1.0_04134.1_g00003.1
OG12596	Branig#BniB047996_PA, Braole#Bol015968, Brarap#BraA08004613, Rapsat#Rsa1.0_00215.1_g00010.1, Schpar#Tp1g23840, Sisiri#SI_scaffold595_14
OG12597	Aetara#AA_scaffold5666_39, Araalp#KFK34173.1, Aralyr#AL5G28200.t1, Aratha#AT3G48720.1, Branig#BniB014326_PA, Braole#Bol037414, Brarap#BraA06001602, Capgra#Cagra.0005s0001.1, Caprub#Carubv10017301m, Carhir#CARHR157470.1, Leaala#LA_scaffold1894_9, Rapsat#Rsa1.0_01901.1_g00003.1, Schpar#Tp5g13300, Sisiri#SI_scaffold421_10
OG12604	Aetara#AA_scaffold5590_14, Aralyr#AL5G44910.t1, Aratha#AT3G62160.1, Carhir#CARHR172500.1
OG12608	Branig#BniB041772_PA, Braole#Bol027081, Brarap#BraA04001579, Rapsat#Rsa1.0_00142.1_g00005.1
