ortholog group	Spesies#sequence_id
FG1058	Ashbya_gossypii#lcl, AER138C, Aspergillus_fumigatus#gi, 70986975, ref, XP_748973.1, , Aspergillus_nidulans#AN6687, Aspergillus_oryzae#AO090005000376, Botrytis_cinerea#BC1G_05089.1, Candida_glabrata#gi, 50293701, ref, XP_449262.1, , Candida_lusitaniae#CLUG_00138.1, Chaetomium_globosum#CHG05645.1, Coccidioides_immitis#CIMG_04658.2, Cryptococcus_neoformans#gi, 58270624, ref, XP_572468.1, , Debaryomyces_hansenii#gi, 50420839, ref, XP_458960.1, , Fusarium_graminearum#FG02518.1, Kluyveromyces_lactis#gi, 50303621, ref, XP_451752.1, , Magnaporthe_grisea#MGG_11344.5, Phanerochaete_chrysosporium#jgi, Phchr1, 128926, e_gwh2.8.182, Rhizopus_oryzae#RO3G_06992.1, Saccharomyces_bayanus#ORFP:18049, Saccharomyces_castelli#ORFP:Scas_Contig703.36, Saccharomyces_cerevisiae#gi, 6323571, ref, NP_013642.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2021.7, Saccharomyces_mikatae#ORFP:16147, Saccharomyces_paradoxus#ORFP:17586, Schizosaccharomyces_pombe#gi, 19113107, ref, NP_596315.1, , Sclerotinia_sclerotiorum#SS1G_07216.1, Stagonospora_nodorum#SNU00911.1, Trichoderma_reesei#16971, Ustilago_maydis#UM04416.1, Yarrowia_lipolytica#gi, 50551567, ref, XP_503258.1, 
FG1063	Ashbya_gossypii#lcl, AEL269C, Aspergillus_fumigatus#gi, 70983478, ref, XP_747266.1, , Aspergillus_nidulans#AN1468, Aspergillus_oryzae#AO090023000320, Botrytis_cinerea#BC1G_07946.1, Candida_glabrata#gi, 50288717, ref, XP_446788.1, , Candida_lusitaniae#CLUG_00775.1, Chaetomium_globosum#CHG01396.1, Coccidioides_immitis#CIMG_02199.2, Cryptococcus_neoformans#gi, 58266782, ref, XP_570547.1, , Debaryomyces_hansenii#gi, 50421763, ref, XP_459437.1, , Fusarium_graminearum#FG00468.1, Kluyveromyces_lactis#gi, 50308323, ref, XP_454163.1, , Magnaporthe_grisea#MGG_01259.5, Neurospora_crassa#NCU03196.2, Phanerochaete_chrysosporium#jgi, Phchr1, 137811, e_gww2.3.253, Rhizopus_oryzae#RO3G_02077.1, Saccharomyces_bayanus#ORFP:26210, Saccharomyces_castelli#ORFP:Scas_Contig631.17, Saccharomyces_cerevisiae#gi, 6325435, ref, NP_015504.1, , Saccharomyces_mikatae#ORFP:22913, Saccharomyces_paradoxus#ORFP:22773, Schizosaccharomyces_pombe#gi, 19113878, ref, NP_592966.1, , Sclerotinia_sclerotiorum#SS1G_01423.1, Stagonospora_nodorum#SNU04483.1, Trichoderma_reesei#41939, Ustilago_maydis#UM05432.1, Yarrowia_lipolytica#gi, 50554175, ref, XP_504496.1, 
FG1073	Ashbya_gossypii#lcl, ABR001W, Aspergillus_fumigatus#gi, 70995380, ref, XP_752447.1, , Aspergillus_nidulans#AN1194, Aspergillus_oryzae#AO090038000333, Botrytis_cinerea#BC1G_09677.1, Candida_glabrata#gi, 50292877, ref, XP_448871.1, , Candida_lusitaniae#CLUG_05227.1, Coccidioides_immitis#CIMG_06918.2, Cryptococcus_neoformans#gi, 58267496, ref, XP_570904.1, , Debaryomyces_hansenii#gi, 50422583, ref, XP_459863.1, , Fusarium_graminearum#FG01329.1, Kluyveromyces_lactis#gi, 50304349, ref, XP_452124.1, , Magnaporthe_grisea#MGG_06348.5, Neurospora_crassa#NCU09896.2, Phanerochaete_chrysosporium#jgi, Phchr1, 10393, fgenesh1_pm.C, Rhizopus_oryzae#RO3G_03035.1, Saccharomyces_bayanus#ORFP:14804, Saccharomyces_castelli#ORFP:Scas_Contig668.27, Saccharomyces_cerevisiae#gi, 6322852, ref, NP_012925.1, , Saccharomyces_mikatae#ORFP:13670, Saccharomyces_paradoxus#ORFP:13490, Schizosaccharomyces_pombe#gi, 19115630, ref, NP_594718.1, , Sclerotinia_sclerotiorum#SS1G_14388.1, Stagonospora_nodorum#SNU06746.1, Trichoderma_reesei#46200, Ustilago_maydis#UM01726.1, Yarrowia_lipolytica#gi, 50551793, ref, XP_503371.1, 
FG1074	Ashbya_gossypii#lcl, AFR165C, Aspergillus_fumigatus#gi, 70995514, ref, XP_752512.1, , Aspergillus_nidulans#AN1154, Botrytis_cinerea#BC1G_03312.1, Candida_glabrata#gi, 50292311, ref, XP_448588.1, , Candida_lusitaniae#CLUG_01485.1, Chaetomium_globosum#CHG01644.1, Coccidioides_immitis#CIMG_06981.2, Cryptococcus_neoformans#gi, 58258139, ref, XP_566482.1, , Debaryomyces_hansenii#gi, 50421847, ref, XP_459481.1, , Fusarium_graminearum#FG01013.1, Kluyveromyces_lactis#gi, 50311243, ref, XP_455646.1, , Magnaporthe_grisea#MGG_04439.5, Phanerochaete_chrysosporium#jgi, Phchr1, 129447, e_gwh2.2.889, Saccharomyces_bayanus#ORFP:8518, Saccharomyces_castelli#ORFP:Scas_Contig627.12, Saccharomyces_cerevisiae#gi, 6321238, ref, NP_011315.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2246.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1912.2, Saccharomyces_mikatae#ORFP:7098, Saccharomyces_paradoxus#ORFP:7541, Schizosaccharomyces_pombe#gi, 19075520, ref, NP_588020.1, , Sclerotinia_sclerotiorum#SS1G_06729.1, Stagonospora_nodorum#SNU08822.1, Trichoderma_reesei#39035, Ustilago_maydis#UM02560.1, Yarrowia_lipolytica#gi, 50554763, ref, XP_504790.1, 
FG1075	Ashbya_gossypii#lcl, ABL151W, Aspergillus_fumigatus#gi, 70995618, ref, XP_752564.1, , Aspergillus_nidulans#AN1092, Aspergillus_oryzae#AO090001000356, Botrytis_cinerea#BC1G_15721.1, Candida_glabrata#gi, 50291559, ref, XP_448212.1, , Candida_lusitaniae#CLUG_04296.1, Chaetomium_globosum#CHG02566.1, Coccidioides_immitis#CIMG_09019.2, Cryptococcus_neoformans#gi, 58263509, ref, XP_569164.1, , Debaryomyces_hansenii#gi, 50419831, ref, XP_458447.1, , Fusarium_graminearum#FG06147.1, Kluyveromyces_lactis#gi, 50306947, ref, XP_453449.1, , Neurospora_crassa#NCU01256.2, Phanerochaete_chrysosporium#jgi, Phchr1, 6659, fgenesh1_pg.C_, Rhizopus_oryzae#RO3G_15482.1, Saccharomyces_bayanus#ORFP:20360, Saccharomyces_castelli#ORFP:Scas_Contig655.9, Saccharomyces_cerevisiae#gi, 6324138, ref, NP_014208.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1585.2, Saccharomyces_mikatae#ORFP:18193, Saccharomyces_paradoxus#ORFP:18630, Sclerotinia_sclerotiorum#SS1G_11560.1, Stagonospora_nodorum#SNU10280.1, Trichoderma_reesei#17878, Ustilago_maydis#UM05915.1, Yarrowia_lipolytica#gi, 50557222, ref, XP_506019.1, 
FG1080	Ashbya_gossypii#lcl, ACL162C, Aspergillus_fumigatus#gi, 70988947, ref, XP_749324.1, , Aspergillus_nidulans#AN4569, Aspergillus_oryzae#AO090011000456, Botrytis_cinerea#BC1G_13628.1, Candida_glabrata#gi, 50292467, ref, XP_448666.1, , Candida_lusitaniae#CLUG_04794.1, Chaetomium_globosum#CHG08665.1, Coccidioides_immitis#CIMG_05595.2, Cryptococcus_neoformans#gi, 58266516, ref, XP_570414.1, , Debaryomyces_hansenii#gi, 50422771, ref, XP_459962.1, , Fusarium_graminearum#FG09918.1, Kluyveromyces_lactis#gi, 50308113, ref, XP_454057.1, , Magnaporthe_grisea#MGG_00959.5, Neurospora_crassa#NCU03957.2, Phanerochaete_chrysosporium#jgi, Phchr1, 32857, gwh2.1.996.1, Saccharomyces_bayanus#ORFP:22748, Saccharomyces_castelli#ORFP:Scas_Contig714.12, Saccharomyces_cerevisiae#gi, 37362696, ref, NP_014768.2, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1986.3, Saccharomyces_mikatae#ORFP:20216, Saccharomyces_paradoxus#ORFP:20800, Schizosaccharomyces_pombe#gi, 19112208, ref, NP_595416.1, , Sclerotinia_sclerotiorum#SS1G_04965.1, Stagonospora_nodorum#SNU06117.1, Trichoderma_reesei#10720, Yarrowia_lipolytica#gi, 50553126, ref, XP_503973.1, 
FG1083	Ashbya_gossypii#lcl, AFR045W, Aspergillus_fumigatus#gi, 71001064, ref, XP_755213.1, , Aspergillus_nidulans#AN6119, Aspergillus_oryzae#AO090011000821, Botrytis_cinerea#BC1G_10920.1, Candida_glabrata#gi, 50288393, ref, XP_446626.1, , Candida_lusitaniae#CLUG_01923.1, Chaetomium_globosum#CHG07807.1, Coccidioides_immitis#CIMG_00817.2, Debaryomyces_hansenii#gi, 50425953, ref, XP_461573.1, , Fusarium_graminearum#FG01898.1, Kluyveromyces_lactis#gi, 50312573, ref, XP_456322.1, , Magnaporthe_grisea#MGG_06906.5, Neurospora_crassa#NCU01464.2, Phanerochaete_chrysosporium#jgi, Phchr1, 7020, fgenesh1_pg.C_, Saccharomyces_bayanus#ORFP:10780, Saccharomyces_castelli#ORFP:Scas_Contig697.16, Saccharomyces_cerevisiae#gi, 6321924, ref, NP_012000.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1810.1, Saccharomyces_kudriavzevi#ORFP:Skud_Contig2014.16, Saccharomyces_mikatae#ORFP:10123, Saccharomyces_paradoxus#ORFP:9882, Schizosaccharomyces_pombe#gi, 19112200, ref, NP_595408.1, , Sclerotinia_sclerotiorum#SS1G_08927.1, Stagonospora_nodorum#SNU13857.1, Trichoderma_reesei#37546, Yarrowia_lipolytica#gi, 50546729, ref, XP_500834.1, 
FG1085	Ashbya_gossypii#lcl, ABL086C, Aspergillus_fumigatus#gi, 71001218, ref, XP_755290.1, , Aspergillus_nidulans#AN6054, Aspergillus_oryzae#AO090011000707, Botrytis_cinerea#BC1G_00458.1, Candida_glabrata#gi, 50293883, ref, XP_449353.1, , Candida_lusitaniae#CLUG_01599.1, Chaetomium_globosum#CHG08846.1, Coccidioides_immitis#CIMG_07856.2, Debaryomyces_hansenii#gi, 50423661, ref, XP_460415.1, , Fusarium_graminearum#FG08328.1, Kluyveromyces_lactis#gi, 50303517, ref, XP_451700.1, , Magnaporthe_grisea#MGG_00437.5, Neurospora_crassa#NCU05517.2, Phanerochaete_chrysosporium#jgi, Phchr1, 32017, gwh2.22.101.1, Rhizopus_oryzae#RO3G_17101.1, Saccharomyces_bayanus#ORFP:13720, Saccharomyces_castelli#ORFP:Scas_Contig703.9, Saccharomyces_cerevisiae#gi, 6322604, ref, NP_012678.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2069.1, Saccharomyces_mikatae#ORFP:12736, Saccharomyces_paradoxus#ORFP:12838, Schizosaccharomyces_pombe#gi, 19113069, ref, NP_596277.1, , Stagonospora_nodorum#SNU08050.1, Trichoderma_reesei#39815, Ustilago_maydis#UM04831.1, Yarrowia_lipolytica#gi, 50552388, ref, XP_503604.1, 
FG1095	Ashbya_gossypii#lcl, AAR031W, Aspergillus_fumigatus#gi, 71000667, ref, XP_755015.1, , Aspergillus_nidulans#AN3423, Aspergillus_oryzae#AO090020000058, Botrytis_cinerea#BC1G_03808.1, Candida_glabrata#gi, 50293133, ref, XP_448983.1, , Candida_lusitaniae#CLUG_05931.1, Chaetomium_globosum#CHG00532.1, Coccidioides_immitis#CIMG_00540.2, Cryptococcus_neoformans#gi, 58263048, ref, XP_568934.1, , Debaryomyces_hansenii#gi, 50418619, ref, XP_457828.1, , Fusarium_graminearum#FG09904.1, Kluyveromyces_lactis#gi, 50304173, ref, XP_452036.1, , Magnaporthe_grisea#MGG_11491.5, Neurospora_crassa#NCU04611.2, Phanerochaete_chrysosporium#jgi, Phchr1, 35110, gww2.1.15.1, Rhizopus_oryzae#RO3G_16465.1, Saccharomyces_bayanus#ORFP:9145, Saccharomyces_castelli#ORFP:Scas_Contig705.12, Saccharomyces_cerevisiae#gi, 6321552, ref, NP_011631.1, , Saccharomyces_mikatae#ORFP:8650, Saccharomyces_paradoxus#ORFP:7982, Schizosaccharomyces_pombe#gi, 63054631, ref, NP_594487.2, , Sclerotinia_sclerotiorum#SS1G_10790.1, Stagonospora_nodorum#SNU05653.1, Trichoderma_reesei#19568, Ustilago_maydis#UM00174.1
FG1097	Ashbya_gossypii#lcl, AFL064W, Aspergillus_fumigatus#gi, 70993552, ref, XP_751623.1, , Aspergillus_nidulans#AN3644, Aspergillus_oryzae#AO090003000999, Botrytis_cinerea#BC1G_00036.1, Candida_glabrata#gi, 50289001, ref, XP_446930.1, , Candida_lusitaniae#CLUG_03224.1, Chaetomium_globosum#CHG09306.1, Coccidioides_immitis#CIMG_01637.2, Cryptococcus_neoformans#gi, 58268678, ref, XP_571495.1, , Debaryomyces_hansenii#gi, 50420313, ref, XP_458690.1, , Fusarium_graminearum#FG09295.1, Kluyveromyces_lactis#gi, 50309609, ref, XP_454816.1, , Neurospora_crassa#NCU10477.2, Phanerochaete_chrysosporium#jgi, Phchr1, 2075, fgenesh1_pg.C_, Rhizopus_oryzae#RO3G_07503.1, Saccharomyces_bayanus#ORFP:8052, Saccharomyces_castelli#ORFP:Scas_Contig720.10, Saccharomyces_cerevisiae#gi, 6321351, ref, NP_011428.1, , Saccharomyces_mikatae#ORFP:7904, Saccharomyces_paradoxus#ORFP:8660, Schizosaccharomyces_pombe#gi, 19075662, ref, NP_588162.1, , Sclerotinia_sclerotiorum#SS1G_04733.1, Stagonospora_nodorum#SNU07144.1, Trichoderma_reesei#42972, Ustilago_maydis#UM04569.1, Yarrowia_lipolytica#gi, 50554301, ref, XP_504559.1, 
FG1105	Ashbya_gossypii#lcl, AFL169C, Aspergillus_fumigatus#gi, 70984896, ref, XP_747954.1, , Aspergillus_oryzae#AO090102000595, Botrytis_cinerea#BC1G_15368.1, Candida_glabrata#gi, 50288795, ref, XP_446827.1, , Candida_lusitaniae#CLUG_03393.1, Chaetomium_globosum#CHG07595.1, Coccidioides_immitis#CIMG_06599.2, Debaryomyces_hansenii#gi, 50420865, ref, XP_458973.1, , Fusarium_graminearum#FG06112.1, Kluyveromyces_lactis#gi, 50304077, ref, XP_451988.1, , Magnaporthe_grisea#MGG_05964.5, Neurospora_crassa#NCU07794.2, Phanerochaete_chrysosporium#jgi, Phchr1, 43335, gww2.5.469.1, Rhizopus_oryzae#RO3G_03134.1, Saccharomyces_bayanus#ORFP:24400, Saccharomyces_castelli#ORFP:Scas_Contig699.11, Saccharomyces_cerevisiae#gi, 6325004, ref, NP_015071.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1289.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig2037.3, Saccharomyces_mikatae#ORFP:21321, Saccharomyces_paradoxus#ORFP:21901, Sclerotinia_sclerotiorum#SS1G_03767.1, Stagonospora_nodorum#SNU15439.1, Trichoderma_reesei#34568, Ustilago_maydis#UM00854.1, Yarrowia_lipolytica#gi, 50545757, ref, XP_500417.1, 
FG1108	Ashbya_gossypii#lcl, AGR277W, Aspergillus_fumigatus#gi, 70997219, ref, XP_753362.1, , Aspergillus_nidulans#AN1802, Aspergillus_oryzae#AO090120000397, Botrytis_cinerea#BC1G_06803.1, Candida_glabrata#gi, 50287515, ref, XP_446187.1, , Candida_lusitaniae#CLUG_04549.1, Chaetomium_globosum#CHG03419.1, Coccidioides_immitis#CIMG_09295.2, Cryptococcus_neoformans#gi, 58263220, ref, XP_569020.1, , Debaryomyces_hansenii#gi, 50423747, ref, XP_460458.1, , Fusarium_graminearum#FG07018.1, Kluyveromyces_lactis#gi, 50306997, ref, XP_453476.1, , Magnaporthe_grisea#MGG_04013.5, Neurospora_crassa#NCU03778.2, Phanerochaete_chrysosporium#jgi, Phchr1, 44488, gww2.11.501.1, Rhizopus_oryzae#RO3G_15318.1, Saccharomyces_bayanus#ORFP:16810, Saccharomyces_castelli#ORFP:Scas_Contig590.5, Saccharomyces_cerevisiae#gi, 6323305, ref, NP_013377.1, , Saccharomyces_paradoxus#ORFP:15809, Schizosaccharomyces_pombe#gi, 19115418, ref, NP_594506.1, , Sclerotinia_sclerotiorum#SS1G_03254.1, Stagonospora_nodorum#SNU10452.1, Trichoderma_reesei#36864, Ustilago_maydis#UM04781.1, Yarrowia_lipolytica#gi, 50555361, ref, XP_505089.1, 
FG1113	Ashbya_gossypii#lcl, AER341W, Aspergillus_fumigatus#gi, 70984100, ref, XP_747570.1, , Aspergillus_nidulans#AN6513, Aspergillus_oryzae#AO090701000031, Botrytis_cinerea#BC1G_06531.1, Candida_glabrata#gi, 50293663, ref, XP_449243.1, , Candida_lusitaniae#CLUG_01726.1, Chaetomium_globosum#CHG07576.1, Coccidioides_immitis#CIMG_02623.2, Debaryomyces_hansenii#gi, 50424505, ref, XP_460840.1, , Fusarium_graminearum#FG09015.1, Kluyveromyces_lactis#gi, 50305137, ref, XP_452527.1, , Magnaporthe_grisea#MGG_04857.5, Neurospora_crassa#NCU10185.2, Rhizopus_oryzae#RO3G_01796.1, Saccharomyces_bayanus#ORFP:23407, Saccharomyces_castelli#ORFP:Scas_Contig692.32, Saccharomyces_cerevisiae#gi, 6324848, ref, NP_014917.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2045.4, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1682.1, Saccharomyces_mikatae#ORFP:20949, Saccharomyces_paradoxus#ORFP:21306, Schizosaccharomyces_pombe#gi, 19114348, ref, NP_593436.1, , Sclerotinia_sclerotiorum#SS1G_00629.1, Stagonospora_nodorum#SNU16130.1, Trichoderma_reesei#17559, Yarrowia_lipolytica#gi, 50551003, ref, XP_502975.1, 
FG1127	Ashbya_gossypii#lcl, AFR115W, Aspergillus_nidulans#AN7668, Aspergillus_oryzae#AO090701000421, Botrytis_cinerea#BC1G_10459.1, Candida_glabrata#gi, 50287613, ref, XP_446236.1, , Candida_lusitaniae#CLUG_04950.1, Chaetomium_globosum#CHG00700.1, Coccidioides_immitis#CIMG_00176.2, Cryptococcus_neoformans#gi, 58262666, ref, XP_568743.1, , Debaryomyces_hansenii#gi, 50423147, ref, XP_460154.1, , Fusarium_graminearum#FG10062.1, Kluyveromyces_lactis#gi, 50312459, ref, XP_456263.1, , Magnaporthe_grisea#MGG_07330.5, Neurospora_crassa#NCU01163.2, Phanerochaete_chrysosporium#jgi, Phchr1, 133827, e_gww2.6.502, Rhizopus_oryzae#RO3G_12580.1, Saccharomyces_bayanus#ORFP:14497, Saccharomyces_castelli#ORFP:Scas_Contig649.11, Saccharomyces_cerevisiae#gi, 6322781, ref, NP_012854.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2233.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1840.1, Saccharomyces_mikatae#ORFP:13405, Saccharomyces_paradoxus#ORFP:13748, Sclerotinia_sclerotiorum#SS1G_10350.1, Stagonospora_nodorum#SNU10768.1, Trichoderma_reesei#36890, Yarrowia_lipolytica#gi, 50556902, ref, XP_505859.1, 
FG1128	Ashbya_gossypii#lcl, ABR103C, Aspergillus_nidulans#AN7290, Aspergillus_oryzae#AO090102000127, Botrytis_cinerea#BC1G_04415.1, Candida_glabrata#gi, 50292279, ref, XP_448572.1, , Candida_lusitaniae#CLUG_01610.1, Chaetomium_globosum#CHG02930.1, Cryptococcus_neoformans#gi, 58268878, ref, XP_571595.1, , Debaryomyces_hansenii#gi, 50423693, ref, XP_460431.1, , Fusarium_graminearum#FG06746.1, Kluyveromyces_lactis#gi, 50305879, ref, XP_452900.1, , Magnaporthe_grisea#MGG_05173.5, Neurospora_crassa#NCU00348.2, Phanerochaete_chrysosporium#jgi, Phchr1, 44326, gww2.3.627.1, Rhizopus_oryzae#RO3G_02212.1, Saccharomyces_bayanus#ORFP:25895, Saccharomyces_castelli#ORFP:Scas_Contig705.40, Saccharomyces_cerevisiae#gi, 6325351, ref, NP_015419.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2337.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1982.12, Saccharomyces_mikatae#ORFP:22602, Saccharomyces_paradoxus#ORFP:23098, Schizosaccharomyces_pombe#gi, 19114704, ref, NP_593792.1, , Sclerotinia_sclerotiorum#SS1G_13650.1, Stagonospora_nodorum#SNU13779.1, Trichoderma_reesei#28400, Yarrowia_lipolytica#gi, 50548221, ref, XP_501580.1, 
FG1137	Ashbya_gossypii#lcl, ADR328W, Aspergillus_fumigatus#gi, 70990176, ref, XP_749937.1, , Aspergillus_nidulans#AN10067, Aspergillus_oryzae#AO090005000904, Botrytis_cinerea#BC1G_05241.1, Candida_glabrata#gi, 50294386, ref, XP_449604.1, , Candida_lusitaniae#CLUG_04219.1, Chaetomium_globosum#CHG01168.1, Cryptococcus_neoformans#gi, 58270042, ref, XP_572177.1, , Debaryomyces_hansenii#gi, 50425077, ref, XP_461130.1, , Fusarium_graminearum#FG05029.1, Kluyveromyces_lactis#gi, 50302671, ref, XP_451271.1, , Neurospora_crassa#NCU00737.2, Phanerochaete_chrysosporium#jgi, Phchr1, 166, fgenesh1_pg.C_s, Rhizopus_oryzae#RO3G_13135.1, Saccharomyces_bayanus#ORFP:14994, Saccharomyces_castelli#ORFP:Scas_Contig689.34, Saccharomyces_cerevisiae#gi, 6322918, ref, NP_012991.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2030.2, Saccharomyces_mikatae#ORFP:13933, Saccharomyces_paradoxus#ORFP:13248, Schizosaccharomyces_pombe#gi, 19114293, ref, NP_593381.1, , Sclerotinia_sclerotiorum#SS1G_12756.1, Trichoderma_reesei#10041, Ustilago_maydis#UM03330.1, Yarrowia_lipolytica#gi, 50545815, ref, XP_500446.1, 
FG1143	Aspergillus_fumigatus#gi, 70995096, ref, XP_752314.1, , Aspergillus_nidulans#AN1342, Aspergillus_oryzae#AO090012000926, Candida_glabrata#gi, 50292655, ref, XP_448760.1, , Candida_lusitaniae#CLUG_05523.1, Chaetomium_globosum#CHG07954.1, Coccidioides_immitis#CIMG_07122.2, Cryptococcus_neoformans#gi, 58261348, ref, XP_568084.1, , Debaryomyces_hansenii#gi, 50421697, ref, XP_459404.1, , Fusarium_graminearum#FG10893.1, Kluyveromyces_lactis#gi, 50310929, ref, XP_455487.1, , Magnaporthe_grisea#MGG_02525.5, Neurospora_crassa#NCU01821.2, Phanerochaete_chrysosporium#jgi, Phchr1, 137644, e_gww2.3.312, Rhizopus_oryzae#RO3G_11559.1, Saccharomyces_bayanus#ORFP:7297, Saccharomyces_castelli#ORFP:Scas_Contig707.5, Saccharomyces_cerevisiae#gi, 14318489, ref, NP_116623.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2220.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1145.1, Saccharomyces_mikatae#ORFP:8177, Saccharomyces_paradoxus#ORFP:7024, Sclerotinia_sclerotiorum#SS1G_10169.1, Stagonospora_nodorum#SNU05049.1, Trichoderma_reesei#42586, Ustilago_maydis#UM02621.1, Yarrowia_lipolytica#gi, 50553242, ref, XP_504031.1, 
FG1146	Ashbya_gossypii#lcl, ADR008W, Aspergillus_fumigatus#gi, 70995329, ref, XP_752422.1, , Aspergillus_nidulans#AN1215, Aspergillus_oryzae#AO090038000368, Botrytis_cinerea#BC1G_11175.1, Candida_glabrata#gi, 50289579, ref, XP_447221.1, , Candida_lusitaniae#CLUG_01051.1, Chaetomium_globosum#CHG00813.1, Coccidioides_immitis#CIMG_08959.2, Debaryomyces_hansenii#gi, 50421333, ref, XP_459216.1, , Fusarium_graminearum#FG01185.1, Kluyveromyces_lactis#gi, 50307383, ref, XP_453670.1, , Magnaporthe_grisea#MGG_00188.5, Neurospora_crassa#NCU03066.2, Rhizopus_oryzae#RO3G_06983.1, Saccharomyces_bayanus#ORFP:6455, Saccharomyces_castelli#ORFP:Scas_Contig577.6, Saccharomyces_cerevisiae#gi, 6320842, ref, NP_010921.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1356.1, Saccharomyces_mikatae#ORFP:5897, Saccharomyces_paradoxus#ORFP:6038, Schizosaccharomyces_pombe#gi, 19113443, ref, NP_596651.1, , Sclerotinia_sclerotiorum#SS1G_01564.1, Stagonospora_nodorum#SNU06726.1, Trichoderma_reesei#30466, Yarrowia_lipolytica#gi, 50556622, ref, XP_505719.1, 
FG1156	Ashbya_gossypii#lcl, ABR091C, Aspergillus_fumigatus#gi, 71001244, ref, XP_755303.1, , Aspergillus_nidulans#AN6045, Aspergillus_oryzae#AO090011000670, Botrytis_cinerea#BC1G_06202.1, Candida_glabrata#gi, 50287607, ref, XP_446233.1, , Candida_lusitaniae#CLUG_03267.1, Chaetomium_globosum#CHG05550.1, Coccidioides_immitis#CIMG_07870.2, Debaryomyces_hansenii#gi, 50425617, ref, XP_461405.1, , Fusarium_graminearum#FG04124.1, Kluyveromyces_lactis#gi, 50312483, ref, XP_456277.1, , Magnaporthe_grisea#MGG_05281.5, Neurospora_crassa#NCU07851.2, Rhizopus_oryzae#RO3G_16858.1, Saccharomyces_bayanus#ORFP:18591, Saccharomyces_castelli#ORFP:Scas_Contig709.31, Saccharomyces_cerevisiae#gi, 6323681, ref, NP_013752.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2274.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1486.5, Saccharomyces_mikatae#ORFP:16552, Saccharomyces_paradoxus#ORFP:17163, Sclerotinia_sclerotiorum#SS1G_00102.1, Stagonospora_nodorum#SNU08335.1, Trichoderma_reesei#34023, Yarrowia_lipolytica#gi, 50557324, ref, XP_506070.1, 
FG1164	Ashbya_gossypii#lcl, AER162C, Aspergillus_fumigatus#gi, 70999292, ref, XP_754365.1, , Aspergillus_nidulans#AN3104, Botrytis_cinerea#BC1G_09375.1, Candida_lusitaniae#CLUG_03400.1, Chaetomium_globosum#CHG07899.1, Coccidioides_immitis#CIMG_03428.2, Cryptococcus_neoformans#gi, 58266574, ref, XP_570443.1, , Debaryomyces_hansenii#gi, 50413610, ref, XP_457290.1, , Kluyveromyces_lactis#gi, 50303575, ref, XP_451729.1, , Magnaporthe_grisea#MGG_11871.5, Neurospora_crassa#NCU01816.2, Phanerochaete_chrysosporium#jgi, Phchr1, 36224, gww2.6.81.1, Rhizopus_oryzae#RO3G_07794.1, Saccharomyces_bayanus#ORFP:12138, Saccharomyces_castelli#ORFP:Scas_Contig630.21, Saccharomyces_cerevisiae#gi, 6322220, ref, NP_012295.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2443.20, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1859.7, Saccharomyces_mikatae#ORFP:11279, Saccharomyces_paradoxus#ORFP:11382, Schizosaccharomyces_pombe#gi, 19115407, ref, NP_594495.1, , Sclerotinia_sclerotiorum#SS1G_05699.1, Stagonospora_nodorum#SNU03186.1, Ustilago_maydis#UM01926.1, Yarrowia_lipolytica#gi, 50551015, ref, XP_502981.1, 
