ortholog group	Spesies#sequence_id
OG11857	Droere#FBpp0369348, Dromel#FBpp0292856, Drosec#FBpp0194814, Drosim#FBpp0318613, Droyak#FBpp0359740
OG11861	Drogri#FBpp0157709, Dromoj#FBpp0385602, Droper#FBpp0185808, Dropse#FBpp0287033, Drovir#FBpp0226269, Drowil#FBpp0239527
OG11868	Dromel#FBpp0071034, Drosec#FBpp0198938, Drosim#FBpp0321663, Droyak#FBpp0262523
OG11871	Droere#FBpp0136671, Dromel#FBpp0074341, Drosec#FBpp0204294, Drosim#FBpp0214039, Droyak#FBpp0260540
OG11883	Drogri#FBpp0146480, Dromoj#FBpp0163910, Droper#FBpp0179133, Dropse#FBpp0272662, Drosec#FBpp0208326, Drosim#FBpp0222243, Drovir#FBpp0231018, Drowil#FBpp0245541
OG11904	Drogri#FBpp0148632, Dromoj#FBpp0162595, Droper#FBpp0189157, Dropse#FBpp0273320, Drovir#FBpp0225919, Drowil#FBpp0248124
OG11907	Drogri#FBpp0151480, Dromoj#FBpp0165257, Droper#FBpp0178480, Dropse#FBpp0273422, Drovir#FBpp0229966, Drowil#FBpp0243730
OG1190	Droana#FBpp0114615, Droere#FBpp0139190, Drogri#FBpp0156555, Dromel#FBpp0086196, Dromoj#FBpp0170379, Droper#FBpp0175676, Dropse#FBpp0277775, Drosec#FBpp0203215, Drosim#FBpp0209634, Drovir#FBpp0235432, Drowil#FBpp0251173, Droyak#FBpp0256843
OG11915	Dromoj#FBpp0170836, Droper#FBpp0177415, Dropse#FBpp0273104, Drovir#FBpp0230975
OG11954	Drogri#FBpp0144096, Dromoj#FBpp0163476, Droper#FBpp0183003, Dropse#FBpp0280216, Drovir#FBpp0235053, Drowil#FBpp0253997
OG11964	Drogri#FBpp0155805, Dromoj#FBpp0381413, Droper#FBpp0175590, Dropse#FBpp0277685, Drovir#FBpp0398985, Drowil#FBpp0252309
OG11966	Drogri#FBpp0150330, Dromoj#FBpp0161722, Dropse#FBpp0275227, Drovir#FBpp0226829, Drowil#FBpp0249665
OG11974	Drogri#FBpp0146278, Dromoj#FBpp0163967, Droper#FBpp0184001, Dropse#FBpp0286327, Drovir#FBpp0233571, Drowil#FBpp0239362
OG11989	Droere#FBpp0133514, Dromel#FBpp0076580, Drosec#FBpp0195240, Drosim#FBpp0316572, Droyak#FBpp0265426
OG119	Dromel#FBpp0086420, Drosec#FBpp0203112, Drosim#FBpp0209539, Droyak#FBpp0256740
OG12025	Drogri#FBpp0149928, Dromoj#FBpp0386613, Droper#FBpp0180441, Dropse#FBpp0333753, Drovir#FBpp0227641, Drowil#FBpp0374862
OG12041	Drogri#FBpp0156271, Dromoj#FBpp0172836, Droper#FBpp0176461, Drovir#FBpp0400566, Drowil#FBpp0243498
OG12061	Droere#FBpp0136455, Dromel#FBpp0073906, Drosec#FBpp0204055, Drosim#FBpp0215638, Droyak#FBpp0262227
OG1208	Droana#FBpp0114036, Drogri#FBpp0150815, Dromoj#FBpp0162882, Droper#FBpp0179783, Dropse#FBpp0274389, Drovir#FBpp0228417, Drowil#FBpp0246358
OG1213	Droana#FBpp0115765, Droere#FBpp0129175, Drogri#FBpp0155711, Dromel#FBpp0302640, Dromoj#FBpp0169993, Droper#FBpp0175578, Dropse#FBpp0277672, Drosec#FBpp0202151, Drosim#FBpp0315353, Drovir#FBpp0234928, Drowil#FBpp0375069, Droyak#FBpp0267889
OG1214	Droana#FBpp0116480, Droere#FBpp0140708, Drogri#FBpp0154457, Dromel#FBpp0071674, Dromoj#FBpp0168037, Droper#FBpp0175883, Dropse#FBpp0275737, Drosec#FBpp0197360, Drosim#FBpp0210047, Drovir#FBpp0236264, Drowil#FBpp0377728, Droyak#FBpp0257252
OG12165	Droere#FBpp0138499, Dromel#FBpp0072194, Drosec#FBpp0199749, Drosim#FBpp0314123, Droyak#FBpp0256495
OG12177	Drogri#FBpp0153970, Dromoj#FBpp0167999, Droper#FBpp0181737, Dropse#FBpp0278048, Drovir#FBpp0236225, Drowil#FBpp0248678
OG1217	Droere#FBpp0370133, Dromel#FBpp0078910, Drosec#FBpp0199423, Drosim#FBpp0220987, Droyak#FBpp0263460
OG12182	Droere#FBpp0137937, Dromel#FBpp0073882, Drosec#FBpp0204022, Drosim#FBpp0214193, Droyak#FBpp0261047
OG12186	Droere#FBpp0130189, Dromel#FBpp0078591, Droper#FBpp0178598, Drosec#FBpp0192184, Drosim#FBpp0218086, Drowil#FBpp0374100, Droyak#FBpp0270368
OG12187	Drogri#FBpp0152640, Dromoj#FBpp0172103, Droper#FBpp0176432, Dropse#FBpp0284621, Drovir#FBpp0228598, Drowil#FBpp0242905
OG121	Droana#FBpp0347254, Droere#FBpp0370185, Dromel#FBpp0086415, Drosec#FBpp0203106, Drosim#FBpp0209533, Droyak#FBpp0256733
OG12217	Droere#FBpp0143262, Dromel#FBpp0077715, Drosec#FBpp0198216, Drosim#FBpp0221424, Droyak#FBpp0261801
OG12218	Drogri#FBpp0145128, Dromoj#FBpp0170863, Droper#FBpp0182982, Dropse#FBpp0280187, Drovir#FBpp0399402, Drowil#FBpp0253546
OG12225	Drogri#FBpp0158018, Dromoj#FBpp0165588, Droper#FBpp0179065, Dropse#FBpp0272153, Drovir#FBpp0231160, Drowil#FBpp0246588
OG12226	Droere#FBpp0141442, Dromel#FBpp0303450, Drosec#FBpp0197532, Drosim#FBpp0210206, Droyak#FBpp0259344
OG1222	Droere#FBpp0137499, Drosec#FBpp0200301, Drosim#FBpp0313951, Droyak#FBpp0260435
OG12234	Droere#FBpp0137353, Dromel#FBpp0070829, Drosec#FBpp0193934, Drosim#FBpp0215175, Droyak#FBpp0262578
OG12235	Drogri#FBpp0158287, Dromoj#FBpp0164536, Droper#FBpp0179005, Dropse#FBpp0339410, Drovir#FBpp0229174, Drowil#FBpp0249277
OG12241	Droere#FBpp0132608, Dromel#FBpp0076717, Drosec#FBpp0195321, Drosim#FBpp0320791, Droyak#FBpp0265497
OG12251	Droere#FBpp0134413, Dromel#FBpp0075120, Drosec#FBpp0205861, Drosim#FBpp0210858, Droyak#FBpp0267216
OG12254	Drogri#FBpp0152788, Dromoj#FBpp0173958, Droper#FBpp0188552, Dropse#FBpp0282283, Drovir#FBpp0228984, Drowil#FBpp0241237
OG12259	Drogri#FBpp0144450, Dromoj#FBpp0170149, Droper#FBpp0183548, Dropse#FBpp0280564, Drovir#FBpp0234315, Drowil#FBpp0243732
OG12265	Droere#FBpp0140790, Dromel#FBpp0292861, Drosec#FBpp0196711, Drosim#FBpp0217561, Droyak#FBpp0255143
OG12267	Droere#FBpp0128658, Dromel#FBpp0079589, Drosec#FBpp0199691, Drosim#FBpp0222084, Droyak#FBpp0263937
OG1226	Droere#FBpp0142948, Droper#FBpp0190671, Dropse#FBpp0287765, Droyak#FBpp0259802
OG12287	Drogri#FBpp0149135, Dromoj#FBpp0161156, Drosec#FBpp0205853, Drovir#FBpp0226582, Droyak#FBpp0267207
OG12291	Drogri#FBpp0154897, Dromoj#FBpp0170542, Droper#FBpp0184175, Dropse#FBpp0275798, Drovir#FBpp0236014, Drowil#FBpp0251350
OG12293	Droere#FBpp0141494, Dromel#FBpp0072164, Drosec#FBpp0199789, Drosim#FBpp0318107, Droyak#FBpp0259395
OG122	Droere#FBpp0135081, Dromel#FBpp0086233, Drosec#FBpp0203178, Drosim#FBpp0328230, Droyak#FBpp0361026
OG12306	Droere#FBpp0134209, Dromel#FBpp0075508, Drosec#FBpp0206919, Drosim#FBpp0212871, Droyak#FBpp0267002
OG12314	Droere#FBpp0140139, Dromel#FBpp0080879, Drosec#FBpp0198444, Drosim#FBpp0319405, Droyak#FBpp0257622
OG1231	Droper#FBpp0186806, Dropse#FBpp0274084, Drovir#FBpp0392875, Drowil#FBpp0377571
OG1233	Droere#FBpp0366482, Dromel#FBpp0310276, Drosec#FBpp0196054, Drosim#FBpp0327083, Droyak#FBpp0354786
OG12366	Droere#FBpp0129098, Dromel#FBpp0099657, Drosec#FBpp0198421, Drosim#FBpp0221944, Droyak#FBpp0263782
OG12379	Droere#FBpp0132653, Dromel#FBpp0076819, Drosec#FBpp0195370, Drosim#FBpp0313387, Droyak#FBpp0265542
OG12383	Droere#FBpp0366964, Dromel#FBpp0081039, Drosim#FBpp0317939, Droyak#FBpp0362678
OG12385	Droere#FBpp0129893, Dromel#FBpp0084131, Drosec#FBpp0199263, Drosim#FBpp0315934, Droyak#FBpp0268553
OG123	Dromel#FBpp0088798, Drosec#FBpp0203180, Drosim#FBpp0209602, Droyak#FBpp0355516
OG12419	Drogri#FBpp0152398, Dromoj#FBpp0173383, Droper#FBpp0187510, Dropse#FBpp0284006, Drovir#FBpp0228616, Drowil#FBpp0240298
OG12432	Drogri#FBpp0152932, Dromoj#FBpp0172056, Droper#FBpp0176251, Dropse#FBpp0281172, Drovir#FBpp0239115, Drowil#FBpp0240195
OG12437	Drogri#FBpp0146451, Dromoj#FBpp0163389, Droper#FBpp0178190, Dropse#FBpp0332558, Drovir#FBpp0228462, Drowil#FBpp0373800
OG12439	Droere#FBpp0139217, Dromel#FBpp0082574, Drosec#FBpp0207261, Drosim#FBpp0218763, Droyak#FBpp0271399
OG12453	Drogri#FBpp0152501, Dromoj#FBpp0172295, Droper#FBpp0185771, Dropse#FBpp0281555, Drovir#FBpp0237115, Drowil#FBpp0240367
OG12459	Droere#FBpp0372643, Dromel#FBpp0081216, Drosec#FBpp0192370, Drosim#FBpp0218274, Droyak#FBpp0255228
OG12460	Drogri#FBpp0153438, Dromoj#FBpp0172228, Droper#FBpp0186237, Dropse#FBpp0284389, Drovir#FBpp0239021, Drowil#FBpp0241321
OG12464	Droere#FBpp0135620, Dromel#FBpp0082250, Drosec#FBpp0207435, Drosim#FBpp0218920, Droyak#FBpp0269472
OG12483	Droere#FBpp0135363, Dromel#FBpp0082802, Drosec#FBpp0196893, Drosim#FBpp0313676, Droyak#FBpp0271146
OG12494	Droere#FBpp0142921, Dromel#FBpp0077145, Drosec#FBpp0199568, Drosim#FBpp0325761, Droyak#FBpp0259733
OG12502	Droere#FBpp0133748, Dromel#FBpp0081452, Drosec#FBpp0205262, Drosim#FBpp0216998, Droyak#FBpp0270940
OG12533	Droere#FBpp0135935, Dromel#FBpp0081465, Drosec#FBpp0207754, Drosim#FBpp0219214, Droyak#FBpp0269803
OG12539	Droere#FBpp0135726, Dromel#FBpp0081618, Drosec#FBpp0205319, Drosim#FBpp0217047, Droyak#FBpp0271001
OG12543	Droere#FBpp0136007, Drogri#FBpp0152818, Dromel#FBpp0081351, Dromoj#FBpp0172628, Drosec#FBpp0207832, Drosim#FBpp0219279, Drovir#FBpp0225034, Drowil#FBpp0240849, Droyak#FBpp0269870
OG1254	Droana#FBpp0126249, Droere#FBpp0142422, Drogri#FBpp0145016, Dromel#FBpp0080111, Dromoj#FBpp0167449, Droper#FBpp0185331, Dropse#FBpp0287310, Drosec#FBpp0196656, Drosim#FBpp0222321, Drovir#FBpp0232557, Drowil#FBpp0247335, Droyak#FBpp0263688
OG1255	Droana#FBpp0122086, Droere#FBpp0130916, Dromel#FBpp0083967, Droper#FBpp0188250, Dropse#FBpp0281997, Drosec#FBpp0204986, Drosim#FBpp0322375, Drowil#FBpp0248107, Droyak#FBpp0255835
OG12570	Drogri#FBpp0148164, Dromoj#FBpp0389425, Droper#FBpp0187183, Dropse#FBpp0297846, Drovir#FBpp0391457, Drowil#FBpp0379729
OG1258	Droere#FBpp0370190, Dromel#FBpp0292091, Drosim#FBpp0315106, Droyak#FBpp0354849
OG1259	Droana#FBpp0116103, Droere#FBpp0143780, Drogri#FBpp0153872, Dromel#FBpp0087515, Dromoj#FBpp0169470, Droper#FBpp0174664, Dropse#FBpp0276714, Drosec#FBpp0202032, Drosim#FBpp0224410, Drovir#FBpp0234623, Drowil#FBpp0250501, Droyak#FBpp0266818
OG1260	Droana#FBpp0116200, Droere#FBpp0140326, Drogri#FBpp0154242, Dromel#FBpp0071848, Dromoj#FBpp0169224, Droper#FBpp0174574, Dropse#FBpp0276628, Drosec#FBpp0197108, Drosim#FBpp0223522, Drovir#FBpp0235673, Drowil#FBpp0247047, Droyak#FBpp0256866
OG12615	Droere#FBpp0367908, Dromel#FBpp0080663, Drosec#FBpp0198534, Drosim#FBpp0320140, Droyak#FBpp0361440
OG12621	Drogri#FBpp0158755, Dromoj#FBpp0390472, Droper#FBpp0179015, Dropse#FBpp0282050, Drovir#FBpp0231091, Drowil#FBpp0244966
OG12630	Drogri#FBpp0145449, Dromoj#FBpp0166249, Droper#FBpp0190021, Dropse#FBpp0278900, Drovir#FBpp0239051, Drowil#FBpp0247347
OG12633	Droere#FBpp0137773, Dromel#FBpp0074481, Drosec#FBpp0204437, Drosim#FBpp0215846, Droyak#FBpp0260855
OG12637	Drogri#FBpp0151565, Dromoj#FBpp0170728, Droper#FBpp0185426, Dropse#FBpp0274685, Drovir#FBpp0233466
OG1263	Droana#FBpp0125818, Droere#FBpp0140890, Drogri#FBpp0154191, Dromel#FBpp0086483, Dromoj#FBpp0168673, Droper#FBpp0175614, Dropse#FBpp0277710, Drosec#FBpp0201609, Drosim#FBpp0224011, Drovir#FBpp0235624, Drowil#FBpp0251093, Droyak#FBpp0259155
OG12644	Droana#FBpp0116353, Droere#FBpp0139432, Drogri#FBpp0156662, Dromel#FBpp0085643, Dromoj#FBpp0167751, Droper#FBpp0175823, Dropse#FBpp0330082, Drosec#FBpp0201289, Drosim#FBpp0319843, Drovir#FBpp0235820, Drowil#FBpp0244828, Droyak#FBpp0258836
OG1265	Droere#FBpp0132547, Dromel#FBpp0076098, Drosec#FBpp0206313, Drosim#FBpp0211290, Droyak#FBpp0265307
OG12672	Droere#FBpp0132231, Drogri#FBpp0150575, Dromel#FBpp0075410, Dromoj#FBpp0160573, Droper#FBpp0189930, Dropse#FBpp0274834, Drosec#FBpp0205983, Drosim#FBpp0210980, Drovir#FBpp0226026, Drowil#FBpp0247170, Droyak#FBpp0264991
OG12676	Droere#FBpp0132961, Dromel#FBpp0076549, Drosec#FBpp0196308, Drosim#FBpp0326076, Droyak#FBpp0266615
OG126	Dromel#FBpp0086312, Drosec#FBpp0201536, Drosim#FBpp0223943, Droyak#FBpp0259073
OG12724	Droere#FBpp0141753, Dromel#FBpp0085442, Drosec#FBpp0202357, Drosim#FBpp0320683, Droyak#FBpp0264071
OG12762	Droere#FBpp0136529, Dromel#FBpp0071138, Drosec#FBpp0192683, Drosim#FBpp0316657, Droyak#FBpp0262487
OG12763	Dromoj#FBpp0165482, Droper#FBpp0184298, Dropse#FBpp0282703, Drovir#FBpp0231323, Drowil#FBpp0249101
OG12798	Droere#FBpp0134101, Dromel#FBpp0075722, Drosec#FBpp0206800, Drosim#FBpp0325242, Droyak#FBpp0266889
OG12803	Droere#FBpp0134168, Dromel#FBpp0075617, Drosec#FBpp0206870, Drosim#FBpp0321883, Droyak#FBpp0266957
OG12814	Drogri#FBpp0149101, Dromoj#FBpp0388495, Droper#FBpp0176376, Dropse#FBpp0274298, Drosec#FBpp0196185, Drosim#FBpp0212292, Drovir#FBpp0399981
OG12817	Drogri#FBpp0151051, Dromoj#FBpp0160971, Droper#FBpp0189440, Dropse#FBpp0275144, Drovir#FBpp0227881, Drowil#FBpp0246571
OG12838	Drogri#FBpp0147194, Dromoj#FBpp0166698, Droper#FBpp0185282, Dropse#FBpp0339501, Drovir#FBpp0229430, Drowil#FBpp0248217
OG12850	Droere#FBpp0143896, Dromel#FBpp0079410, Drosec#FBpp0198930, Drosim#FBpp0222007, Droyak#FBpp0263851
OG12858	Droere#FBpp0133423, Dromel#FBpp0288791, Drosec#FBpp0195978, Drosim#FBpp0212099, Droyak#FBpp0265339
OG1287	Droere#FBpp0139334, Dromel#FBpp0071545, Drosec#FBpp0197211, Drosim#FBpp0324610, Droyak#FBpp0258736
OG12881	Drogri#FBpp0150346, Dromoj#FBpp0165912, Droper#FBpp0189421, Dropse#FBpp0275124, Drovir#FBpp0226849, Drowil#FBpp0241342
OG1289	Droana#FBpp0119447, Droere#FBpp0129767, Drogri#FBpp0151365, Dromel#FBpp0112996, Dromoj#FBpp0172001, Droper#FBpp0177763, Dropse#FBpp0283247, Drosec#FBpp0208000, Drosim#FBpp0219433, Drovir#FBpp0237203, Drowil#FBpp0251541, Droyak#FBpp0255397
OG128	Droere#FBpp0135481, Dromel#FBpp0297783, Drosec#FBpp0205722, Drosim#FBpp0217436
OG1290	Droana#FBpp0119448, Droere#FBpp0129769, Drogri#FBpp0151366, Dromel#FBpp0083837, Dromoj#FBpp0172002, Droper#FBpp0177765, Dropse#FBpp0283248, Drosec#FBpp0208001, Drosim#FBpp0313233, Drovir#FBpp0237204, Drowil#FBpp0251542, Droyak#FBpp0255398
OG12915	Droana#FBpp0349270, Droere#FBpp0140673, Dromel#FBpp0289241, Drosec#FBpp0197327, Drosim#FBpp0318352, Droyak#FBpp0257220
OG1291	Droana#FBpp0115682, Droere#FBpp0143818, Drogri#FBpp0156763, Dromel#FBpp0087617, Dromoj#FBpp0170451, Droper#FBpp0181438, Dropse#FBpp0276124, Drosec#FBpp0202066, Drosim#FBpp0208463, Drovir#FBpp0235256, Drowil#FBpp0244766, Droyak#FBpp0267169
OG12924	Droere#FBpp0139402, Dromel#FBpp0085577, Droper#FBpp0180915, Dropse#FBpp0276381, Drosec#FBpp0201260, Drosim#FBpp0223677, Drowil#FBpp0248467, Droyak#FBpp0258806
OG12925	Droere#FBpp0373258, Dromel#FBpp0289082, Drosec#FBpp0201259, Drosim#FBpp0223676, Droyak#FBpp0258805
OG12926	Droere#FBpp0369366, Dromel#FBpp0297070, Drosim#FBpp0324354, Droyak#FBpp0266288
OG1292	Droana#FBpp0127633, Droere#FBpp0133312, Drogri#FBpp0149345, Dromel#FBpp0099382, Droper#FBpp0180270, Dropse#FBpp0286522, Drosec#FBpp0195863, Drosim#FBpp0313809, Drovir#FBpp0226552, Drowil#FBpp0250278, Droyak#FBpp0266139
OG12930	Droana#FBpp0348741, Droere#FBpp0369241, Droper#FBpp0181533, Dropse#FBpp0336729, Drowil#FBpp0374498
OG12932	Droere#FBpp0369676, Dromel#FBpp0302859, Drosim#FBpp0328481, Droyak#FBpp0356307
OG12938	Drogri#FBpp0148743, Dromoj#FBpp0162906, Droper#FBpp0186877, Dropse#FBpp0274145, Drovir#FBpp0228448, Drowil#FBpp0249485
OG12942	Droere#FBpp0372835, Dromel#FBpp0110412, Droper#FBpp0180759, Dropse#FBpp0329461
OG12951	Droere#FBpp0140582, Dromel#FBpp0085606, Drosec#FBpp0203496, Drosim#FBpp0314545, Droyak#FBpp0257126
OG12977	Drogri#FBpp0151168, Dromoj#FBpp0382038, Droper#FBpp0186508, Dropse#FBpp0287670, Drowil#FBpp0243542
OG12	Droana#FBpp0115737, Droere#FBpp0138739, Drogri#FBpp0156829, Dromel#FBpp0087222, Dromoj#FBpp0167629, Droper#FBpp0181247, Dropse#FBpp0278405, Drosec#FBpp0202758, Drosim#FBpp0209194, Drovir#FBpp0235911, Drowil#FBpp0248834, Droyak#FBpp0257890
OG13004	Drogri#FBpp0156588, Dromoj#FBpp0169827, Droper#FBpp0175376, Dropse#FBpp0277451, Drovir#FBpp0235467, Drowil#FBpp0377733
OG13005	Droere#FBpp0142635, Drogri#FBpp0156837, Dromoj#FBpp0167634, Drovir#FBpp0235920, Drowil#FBpp0245089
OG13020	Droere#FBpp0371133, Dromel#FBpp0085960, Drosec#FBpp0201402, Drosim#FBpp0314409, Droyak#FBpp0353874
OG13021	Drogri#FBpp0154755, Dromoj#FBpp0170170, Droper#FBpp0190080, Dropse#FBpp0337034, Drovir#FBpp0396142, Drowil#FBpp0248797
OG13029	Drogri#FBpp0144386, Dromoj#FBpp0167215, Droper#FBpp0189967, Dropse#FBpp0279497, Drovir#FBpp0234025, Drowil#FBpp0250192
OG1302	Droana#FBpp0117217, Droere#FBpp0142079, Drogri#FBpp0147051, Dromel#FBpp0079090, Dromoj#FBpp0167001, Droper#FBpp0190041, Dropse#FBpp0278919, Drosec#FBpp0195037, Drosim#FBpp0220897, Drovir#FBpp0232027, Drowil#FBpp0253867, Droyak#FBpp0263369
OG13034	Drogri#FBpp0153679, Dromoj#FBpp0169529, Droper#FBpp0175477, Dropse#FBpp0277559, Drovir#FBpp0236456, Drowil#FBpp0248533
OG13062	Droere#FBpp0143782, Dromel#FBpp0087518, Drosec#FBpp0202034, Drosim#FBpp0224412, Droyak#FBpp0354150
OG13063	Drogri#FBpp0155487, Dromoj#FBpp0168770, Droper#FBpp0174666, Dropse#FBpp0276716, Drovir#FBpp0235543, Drowil#FBpp0250504
OG13064	Droere#FBpp0143737, Dromel#FBpp0080374, Drosec#FBpp0200131, Drosim#FBpp0222442, Droyak#FBpp0357365
OG13074	Drogri#FBpp0147344, Dromoj#FBpp0163206, Droper#FBpp0185297, Dropse#FBpp0272550, Drovir#FBpp0232662
OG13075	Drogri#FBpp0153640, Dromoj#FBpp0381766, Droper#FBpp0174953, Dropse#FBpp0277014, Drovir#FBpp0236414, Drowil#FBpp0249840
OG1307	Droere#FBpp0132658, Dromel#FBpp0076823, Drosec#FBpp0195374, Drosim#FBpp0321054, Droyak#FBpp0265546
OG1311	Droere#FBpp0371852, Dromel#FBpp0290352, Drosec#FBpp0200113, Drosim#FBpp0222122, Droyak#FBpp0359207
OG1318	Droana#FBpp0118994, Dromel#FBpp0079683, Drosec#FBpp0200015, Drosim#FBpp0313088
OG131	Droere#FBpp0142786, Drosec#FBpp0196174, Drosim#FBpp0324661, Droyak#FBpp0360087
OG1323	Droere#FBpp0137639, Dromel#FBpp0082113, Drosec#FBpp0205524, Drosim#FBpp0217249, Droyak#FBpp0271218
OG13251	Droere#FBpp0135801, Dromel#FBpp0081811, Drosec#FBpp0207616, Drosim#FBpp0219095, Droyak#FBpp0269667
OG1325	Droere#FBpp0366395, Dromel#FBpp0292849, Drosec#FBpp0205529, Drosim#FBpp0318438, Droyak#FBpp0355122
OG132	Dromel#FBpp0080250, Drosec#FBpp0196163, Drosim#FBpp0220389, Droyak#FBpp0269841
OG1350	Droana#FBpp0120820, Droere#FBpp0142149, Drogri#FBpp0153523, Dromel#FBpp0083231, Dromoj#FBpp0171653, Droper#FBpp0176187, Dropse#FBpp0281115, Drosec#FBpp0208351, Drosim#FBpp0314496, Drovir#FBpp0225416, Drowil#FBpp0251509, Droyak#FBpp0270645
OG1355	Droana#FBpp0116653, Droere#FBpp0140804, Drogri#FBpp0156618, Dromel#FBpp0086266, Dromoj#FBpp0167715, Droper#FBpp0175934, Dropse#FBpp0278798, Drosec#FBpp0201525, Drosim#FBpp0223931, Drovir#FBpp0235778, Drowil#FBpp0239876, Droyak#FBpp0259061
OG135	Droere#FBpp0142785, Dromel#FBpp0080249, Drosec#FBpp0196153, Drosim#FBpp0220387
OG136	Droere#FBpp0136578, Dromel#FBpp0289579, Drosec#FBpp0204194, Drosim#FBpp0222852, Droyak#FBpp0262371
OG1377	Droana#FBpp0121031, Droere#FBpp0137077, Drogri#FBpp0157432, Dromel#FBpp0081957, Dromoj#FBpp0172767, Droper#FBpp0186362, Dropse#FBpp0284517, Drosec#FBpp0205466, Drosim#FBpp0217194, Drovir#FBpp0397703, Drowil#FBpp0379915, Droyak#FBpp0271160
OG1378	Droere#FBpp0128893, Dromel#FBpp0079769, Drosec#FBpp0192813, Drosim#FBpp0220618, Droyak#FBpp0258229
OG13821	Droere#FBpp0137097, Dromel#FBpp0070628, Drosec#FBpp0194174, Drosim#FBpp0223003, Droyak#FBpp0358013
OG13823	Dromoj#FBpp0165352, Droper#FBpp0178296, Dropse#FBpp0272355, Drowil#FBpp0246666
OG1382	Droana#FBpp0118204, Droere#FBpp0142802, Drogri#FBpp0147315, Dromel#FBpp0080206, Dromoj#FBpp0166865, Droper#FBpp0189874, Dropse#FBpp0279402, Drosec#FBpp0196283, Drosim#FBpp0220407, Drovir#FBpp0232630, Drowil#FBpp0247229, Droyak#FBpp0270005
OG1384	Droana#FBpp0117342, Droere#FBpp0142541, Drogri#FBpp0144340, Dromel#FBpp0079492, Dromoj#FBpp0173530, Droper#FBpp0183305, Dropse#FBpp0280311, Drosec#FBpp0193602, Drosim#FBpp0220725, Drovir#FBpp0235991, Drowil#FBpp0253919, Droyak#FBpp0255181
OG1386	Droana#FBpp0118921, Droere#FBpp0367945, Drogri#FBpp0145211, Dromel#FBpp0304024, Dromoj#FBpp0166943, Droper#FBpp0183054, Dropse#FBpp0338071, Drosec#FBpp0199287, Drosim#FBpp0327349, Drovir#FBpp0231970, Drowil#FBpp0379900, Droyak#FBpp0354935
OG1393	Droana#FBpp0120994, Droere#FBpp0128859, Drogri#FBpp0153395, Dromel#FBpp0081193, Dromoj#FBpp0172976, Droper#FBpp0186159, Dropse#FBpp0300465, Drosec#FBpp0192012, Drosim#FBpp0217933, Drovir#FBpp0238360, Drowil#FBpp0375822, Droyak#FBpp0270848
OG1395	Droana#FBpp0124402, Droere#FBpp0137334, Dromel#FBpp0070781, Drosec#FBpp0193916, Drosim#FBpp0215157, Droyak#FBpp0261443
OG13967	Droere#FBpp0132236, Dromel#FBpp0075417, Drosec#FBpp0205988, Drosim#FBpp0210984, Droyak#FBpp0264995
OG1396	Droana#FBpp0120993, Droere#FBpp0128848, Drogri#FBpp0153394, Dromel#FBpp0081192, Dromoj#FBpp0172975, Droper#FBpp0186158, Drosec#FBpp0192011, Drosim#FBpp0217932, Drovir#FBpp0238359, Drowil#FBpp0379276, Droyak#FBpp0270847
OG1397	Droana#FBpp0120992, Droere#FBpp0128837, Drogri#FBpp0153392, Dromel#FBpp0081191, Dromoj#FBpp0172973, Droper#FBpp0186156, Dropse#FBpp0284307, Drosec#FBpp0192010, Drosim#FBpp0217930, Drovir#FBpp0238356, Drowil#FBpp0239976, Droyak#FBpp0270846
OG1398	Droana#FBpp0348438, Droere#FBpp0132167, Drogri#FBpp0152032, Dromel#FBpp0081187, Dromoj#FBpp0173058, Droper#FBpp0185876, Dropse#FBpp0281654, Drosec#FBpp0192387, Drosim#FBpp0218292, Drovir#FBpp0237717, Drowil#FBpp0241390, Droyak#FBpp0269889
OG13	Droana#FBpp0115597, Droere#FBpp0141209, Drogri#FBpp0156773, Dromel#FBpp0087259, Dromoj#FBpp0170463, Droper#FBpp0181448, Dropse#FBpp0276134, Drosec#FBpp0201919, Drosim#FBpp0224311, Drovir#FBpp0235268, Droyak#FBpp0258547
OG1400	Droana#FBpp0120376, Droere#FBpp0132156, Drogri#FBpp0152031, Dromel#FBpp0081186, Droper#FBpp0185875, Dropse#FBpp0281653, Drosec#FBpp0192386, Drosim#FBpp0218290, Drovir#FBpp0237715, Drowil#FBpp0248358, Droyak#FBpp0269888
OG14043	Droere#FBpp0133980, Dromel#FBpp0076014, Drosec#FBpp0206687, Drosim#FBpp0212644, Droyak#FBpp0266755
OG140	Droere#FBpp0365348, Dromel#FBpp0071614, Drosim#FBpp0223595, Droyak#FBpp0258718
OG14156	Droere#FBpp0134208, Dromel#FBpp0075507, Drosec#FBpp0206918, Drosim#FBpp0212870, Droyak#FBpp0267001
OG14157	Droere#FBpp0365153, Dromel#FBpp0305238, Drosec#FBpp0206917, Drosim#FBpp0212869, Droyak#FBpp0267000
OG141	Droere#FBpp0368650, Dromel#FBpp0290172, Drosec#FBpp0197190, Drosim#FBpp0223590, Droyak#FBpp0258714
OG14212	Droper#FBpp0181642, Dropse#FBpp0276065, Drovir#FBpp0392474, Drowil#FBpp0249953
OG1426	Droana#FBpp0116488, Droere#FBpp0142663, Drogri#FBpp0155985, Dromel#FBpp0087468, Dromoj#FBpp0168378, Droper#FBpp0180868, Dropse#FBpp0335432, Drosec#FBpp0202642, Drosim#FBpp0209098, Drovir#FBpp0236713, Drowil#FBpp0379613, Droyak#FBpp0264324
